Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2,Cluster
742-90,CELASTRACEAE,9.0,1990,Monocot,2.312051296234131,9.107733726501465,3.0066233934815045,2.7995281637790868,3.5366612830575077,4.596958447595744,10
21-91,ROSACEAE,5.0,1990,Eudicot,3.986154079437256,8.375226974487305,0.6165862472603294,2.816361400845381,3.249834127975823,4.804016875557732,18
841-90,ROSACEAE,18.0,1990,Eudicot,2.5218160152435303,9.357274055480955,0.672527262353924,2.9227155229523305,2.950917376488274,4.993204045213796,10
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.6182668229450883,2.827293287530665,2.641023018543307,5.163816167866964,16
1081-90,PINACEAE,7.0,1990,Pinopsida,4.268786907196045,8.726101875305176,5.088729290107949,0.8619732784463849,2.3213038815064078,5.315218555215123,18
838-90,ROSACEAE,13.0,1990,Eudicot,1.496502161026001,10.701301574707031,1.026080590619813,3.0313778088038816,1.992949341566572,5.4468479804332,4
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.6026567403614536,2.774432510937004,1.6571808991787726,5.558214773413932,16
1015-90,PINACEAE,21.0,1990,Pinopsida,2.029069900512696,8.679691314697266,2.038360949367416,1.7781675845167229,1.315247635002035,5.648904642372838,0
1015-90,PINACEAE,21.0,1990,Pinopsida,2.029069900512696,8.679691314697266,1.928509354488142,1.696808564535786,0.9684215632373472,5.718580215040862,0
1013-90,PINACEAE,12.0,1990,Pinopsida,2.1104393005371094,8.547015190124512,3.9278825823698753,1.3772070513737162,0.6179928996512815,5.7669822937113695,0
1013-90,PINACEAE,12.0,1990,Pinopsida,2.1104393005371094,8.547015190124512,3.920850788498228,1.3115733348608956,0.265265261888608,5.793930819472651,0
1013-90,PINACEAE,12.0,1990,Pinopsida,2.1104393005371094,8.547015190124512,3.887712642958604,1.332819922082308,-0.0884491800709698,5.799325542038887,0
1008-90,PINACEAE,8.0,1990,Pinopsida,4.274681568145752,8.693565368652344,5.020234658339177,0.881516506841308,-0.4418345852713227,5.783146392687805,18
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.5707320502033326,2.8182662362305564,-0.7935763367946769,5.745453558917642,16
1008-90,PINACEAE,8.0,1990,Pinopsida,4.274681568145752,8.693565368652344,5.113990307895847,0.8869511218867956,-1.1423659322228914,5.686387260545695,18
1008-90,PINACEAE,8.0,1990,Pinopsida,4.274681568145752,8.693565368652344,5.106489952050197,0.8526986022975507,-1.4869058513524007,5.606167228081396,18
1008-90,PINACEAE,8.0,1990,Pinopsida,4.274681568145752,8.693565368652344,5.06995893711337,0.8936880185224254,-1.8259143830545876,5.50509188531438,18
807-90,ROSACEAE,6.0,1990,Eudicot,2.4194424152374268,9.384021759033203,3.403178217298546,1.0631714694686707,-2.158130393325367,5.383537239158391,10
807-90,ROSACEAE,6.0,1990,Eudicot,2.4194424152374268,9.384021759033203,2.585209313735959,1.2588795174533516,-2.482318016786513,5.241955480880864,10
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.6078008301303726,2.77393763643704,-2.797271254186038,5.080873303921711,16
837-90,ROSACEAE,15.0,1990,Eudicot,2.6650490760803223,9.184605598449709,1.077449401848753,3.18607055251141,-3.1018184587946225,4.900889944559131,10
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.5875012830604192,2.766218494564328,-3.394826695008395,4.7026749527113,16
1081-90,PINACEAE,7.0,1990,Pinopsida,4.268786907196045,8.726101875305176,5.071832704495591,0.8957177918991874,-3.6752059529438,4.486965701166693,18
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.6049130465521557,2.824107931523031,-3.941913203345944,4.254564642508886,16
966-90,ROSACEAE,7.0,1990,Eudicot,4.328725337982178,8.613993644714355,3.797360916017624,-1.1741666869775145,-4.193956277725946,4.006336323940238,18
1063-90,PINACEAE,6.0,1990,Pinopsida,4.324692726135254,8.739129066467285,2.157107052253423,1.9724011390726448,-4.43039755929287,3.74320417110951,18
966-90,ROSACEAE,7.0,1990,Eudicot,4.328725337982178,8.613993644714355,3.4111303149682044,-0.5260840586947779,-4.65035747094977,3.466147052907812,18
1063-90,PINACEAE,6.0,1990,Pinopsida,4.324692726135254,8.739129066467285,2.134762172012188,1.995452386148372,-4.853017747378273,3.17619564001202,18
966-90,ROSACEAE,7.0,1990,Eudicot,4.328725337982178,8.613993644714355,3.266689714378117,-0.5668281012062835,-5.037624479039291,2.874428570722181,18
841-90,ROSACEAE,18.0,1990,Eudicot,2.5218160152435303,9.357274055480955,0.6933660161430453,2.923915002704689,-5.20349091676604,2.561968438356176,10
319-90,ROSACEAE,7.0,1990,Eudicot,2.0833725929260254,8.68880844116211,0.5915563867151832,2.8262528879813544,-5.350000026516027,2.2399776151288555,16
841-90,ROSACEAE,18.0,1990,Eudicot,2.5218160152435303,9.357274055480955,0.6873323794604858,2.918713380130157,-5.476606784778239,1.9096539280510516,10
107-90,ROSACEAE,6.0,1990,Eudicot,4.33742618560791,8.630388259887695,4.847579897968217,1.525469427977896,-5.58284020609638,1.5722262029344192,18
404-90,PINACEAE,5.0,1990,Pinopsida,2.1943776607513428,9.268445014953612,5.053391065801407,0.8887745412266668,-5.668305095165712,1.2289496930787225,10
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.8529308365634733,3.140324112860526,-5.732683516985545,0.8811014096470937,6
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.845888950601875,3.1381934135833944,-5.775735979598321,0.5299753711006527,6
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.846558874106222,3.1369188960065912,-5.797302325015426,0.1768777893648198,6
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.7929592272259924,3.1157916189513344,-5.797302325015426,-0.1768777893648184,6
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.7829786165930273,3.1016961372260994,-5.775735979598322,-0.5299753711006487,6
108-90,ROSACEAE,17.0,1990,Eudicot,2.2647392749786377,9.557573318481444,0.7054318477785273,3.127757902151643,-5.732683516985545,-0.8811014096470925,10
108-90,ROSACEAE,17.0,1990,Eudicot,2.2647392749786377,9.557573318481444,0.8088855290604897,3.160745659085933,-5.668305095165713,-1.2289496930787187,10
108-90,ROSACEAE,17.0,1990,Eudicot,2.2647392749786377,9.557573318481444,0.7042871147973528,3.127796921839945,-5.582840206096381,-1.5722262029344178,10
1078-90,ROSACEAE,16.0,1990,Eudicot,4.144034385681152,8.888418197631836,5.066962062687708,-0.2055329417530629,-5.476606784778241,-1.9096539280510476,18
107-90,ROSACEAE,6.0,1990,Eudicot,4.33742618560791,8.630388259887695,4.870703792531913,1.529443806798554,-5.35000002651603,-2.239977615128852,18
411-90,ROSACEAE,7.0,1990,Eudicot,4.305950164794922,8.655364036560059,2.92604034299643,0.2110827344517929,-5.20349091676604,-2.5619684383561743,18
411-90,ROSACEAE,7.0,1990,Eudicot,4.305950164794922,8.655364036560059,2.918881676955607,0.1943241600370129,-5.037624479039294,-2.874428570722178,18
164-90,ROSACEAE,7.0,1990,Eudicot,4.349109649658203,8.56483268737793,0.3195746545909514,2.953554196344612,-4.853017747378274,-3.1761956400120184,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4592594711518813,2.889991148822901,-4.650357470949773,-3.4661470529078087,18
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,1.182558188261737,3.080566609035941,-4.430397559292871,-3.7432041711095088,6
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,3.063740859598284,3.226790958093716,-4.193956277725949,-4.006336323940236,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4268955341606215,2.919637846239312,-3.941913203345947,-4.254564642508884,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,3.060524361749003,3.22829734259767,-3.675205952943801,-4.486965701166692,18
164-90,ROSACEAE,7.0,1990,Eudicot,4.349109649658203,8.56483268737793,0.3266852629819823,2.959987189745334,-3.3948266950083985,-4.702674952711298,18
164-90,ROSACEAE,7.0,1990,Eudicot,4.349109649658203,8.56483268737793,0.3218064513851004,2.956278820050102,-3.1018184587946265,-4.900889944559129,18
165-90,ROSACEAE,6.0,1990,Eudicot,2.8592333793640137,8.482943534851074,0.57730201016102,2.761161319815073,-2.797271254186039,-5.08087330392171,6
165-90,ROSACEAE,6.0,1990,Eudicot,2.8592333793640137,8.482943534851074,0.5833308410844893,2.782636022029237,-2.482318016786514,-5.241955480880863,6
478-90,ROSACEAE,17.0,1990,Eudicot,2.0737123489379883,8.532210350036621,5.025400854603049,0.0304088914936073,-2.158130393325369,-5.38353723915839,0
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.505975822267601,2.833439261231888,-1.8259143830545912,-5.505091885314379,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.5002281285371737,2.836649379724804,-1.4869058513524058,-5.606167228081395,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4463410969756296,2.888141466234174,-1.1423659322228927,-5.686387260545695,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4408884771589783,2.890043675310153,-0.7935763367946783,-5.745453558917641,18
121-90,ROSACEAE,9.0,1990,Eudicot,2.6135387420654297,9.27910614013672,0.4093549761989834,2.9285680987350133,-0.4418345852713254,-5.783146392687805,10
954-90,PINACEAE,6.0,1990,Pinopsida,2.8809616565704346,9.85499668121338,2.810093597636069,2.273375260582725,-0.0884491800709738,-5.799325542038887,10
435-90,ROSACEAE,4.0,1990,Eudicot,2.3096237182617188,9.551061630249023,4.761042025320421,-0.081862714136605,0.2652652618886027,-5.793930819472651,10
435-90,ROSACEAE,4.0,1990,Eudicot,2.3096237182617188,9.551061630249023,4.966400009599965,-0.0275405757388398,0.61799289965128,-5.7669822937113695,10
543-90,ROSACEAE,21.0,1990,Eudicot,3.076566457748413,8.536507606506348,0.7984800888864356,3.117613537538091,0.9684215632373446,-5.718580215040863,6
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4455995675830309,2.893625231075476,1.3152476350020323,-5.648904642372839,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.512625557887759,2.849468092726511,1.6571808991787689,-5.558214773413933,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,3.052495852446554,3.229344495563055,1.992949341566572,-5.4468479804332,18
164-90,ROSACEAE,7.0,1990,Eudicot,4.349109649658203,8.56483268737793,0.3104129461407865,2.9533377121888407,2.321303881506406,-5.315218555215123,18
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.4573241899709046,2.9921352733181266,2.641023018543305,-5.163816167866965,6
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.4776511299103276,2.9801986300462886,2.95091737648827,-4.993204045213799,6
1017-90,ELAEAGNACEAE,4.0,1990,Eudicot,2.298802137374878,8.883745193481445,3.0952748411150424,3.137850490694745,3.2498341279758187,-4.804016875557735,0
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.4257656990430405,2.9306425196259624,3.536661283057507,-4.596958447595745,18
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,3.0523372622351417,3.224085469046713,3.810331825877552,-4.372799032279495,18
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.4105520919879382,2.956674269426003,4.06982768404193,-4.132372517356798,6
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.4142693504397812,2.9558841210564424,4.314183515914525,-3.876573305254428,6
69-90,ROSACEAE,5.0,1990,Eudicot,2.119323968887329,8.782113075256348,2.1991829576609234,1.9883481793244755,4.54249030175143,-3.6063529858423538,7
1017-90,ELAEAGNACEAE,4.0,1990,Eudicot,2.298802137374878,8.883745193481445,3.087418378158418,3.1292218902758577,4.753898725314094,-3.322716796456912,0
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.414664864825454,2.958471425528387,4.947622333381509,-3.02671988235191,6
388-90,ROSACEAE,20.0,1990,Eudicot,2.0706334114074707,8.8540620803833,0.4158812036948802,2.7917099719675207,5.12294046140786,-2.719463371488956,0
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.4142693504397812,2.958518324166107,5.279200914441956,-2.4020902782691294,6
727-90,ROSACEAE,10.0,1990,Eudicot,4.082078456878662,8.459545135498047,0.422339669903522,2.9311775393825883,5.415822393335292,-2.075781251444343,18
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.7244737264186369,3.11060425355754,5.532296657213057,-1.7417501820264256,6
362-90,PINACEAE,9.0,1990,Pinopsida,1.919982552528381,9.832574844360352,3.097274038952264,3.2912537092392995,5.628190414163569,-1.4012396875328528,10
707-90,ROSACEAE,9.0,1990,Eudicot,3.008645534515381,8.501835823059082,0.3553425141974458,2.9447894022587207,5.703146933112651,-1.0555164893679376,6
388-90,ROSACEAE,20.0,1990,Eudicot,2.0706334114074707,8.8540620803833,0.4232123966382914,2.791756495419577,5.756887370886653,-0.7058667005360267,0
1017-90,ELAEAGNACEAE,4.0,1990,Eudicot,2.298802137374878,8.883745193481445,3.071825115767979,3.1387644514884414,5.789211809527371,-0.3535910412166417,0
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.68309378518461,-1.0301045530750343,5.849999999999987,0.0,0
122-91,ROSACEAE,3.0,1991,Eudicot,4.214091777801514,8.434805870056152,3.45399628797486,-0.956405019889644,5.828925307973767,0.4961146581817277,18
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.364411851503746,2.0460834135369623,5.765853075534082,0.9886547988828148,18
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.706363294397079,-1.0445748487636592,5.661237739560956,1.4740716591029792,0
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.2153160973900867,3.594381416550732,5.515833055947331,1.9488677992410328,10
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.65841090078925,-1.0342849107469192,5.330686668770582,2.4096223022273517,0
620-91,ROSACEAE,5.0,1991,Eudicot,2.9602646827697754,8.479029655456543,2.3519947185159253,1.813441744204738,5.107132561992939,2.853015421309756,6
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.65855026793497,-1.0636847336736537,4.846781448076467,3.2758524989049262,0
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.614206041931766,-1.0139181421318426,4.551509162762861,3.675086984179499,0
122-91,ROSACEAE,3.0,1991,Eudicot,4.214091777801514,8.434805870056152,3.326773778592724,-0.8969330350346354,4.223443149633959,4.047842383518636,18
122-91,ROSACEAE,3.0,1991,Eudicot,4.214091777801514,8.434805870056152,3.3728226091056968,-0.8339293945691679,3.864947131831969,4.391432985728428,18
152-91,PINACEAE,20.0,1991,Pinopsida,2.154298782348633,8.544822692871094,4.049299248282523,1.436333487019965,3.4786040813800696,4.703383212646592,0
677-91,ROSACEAE,19.0,1991,Eudicot,2.176173210144043,8.892613410949707,4.36935399869526,-0.4170679694648243,3.0671976088097983,4.98144545573986,0
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,2.6473382305212,2.829569935373911,2.633691907183383,5.223616270174964,0
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.2173955514610952,3.5822155327068685,2.1812103950148005,5.428150809684568,10
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.21843792166942,3.571552656652784,1.7130132119678163,5.593575398224606,10
119-91,ROSACEAE,6.0,1991,Eudicot,4.370379447937012,8.804645538330078,4.525572565653647,-0.931251212735333,1.2324737294749968,5.718698147843951,18
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.355633162433378,2.022768033284592,0.7430542455192397,5.8026175462644165,18
100-91,ROSACEAE,4.0,1991,Eudicot,2.1392180919647217,9.334141731262209,3.4289510489652457,-0.3689259469906574,0.2482810386974679,5.844728952297373,10
585-91,ROSACEAE,13.0,1991,Eudicot,2.099689483642578,8.937877655029297,2.007655481537313,4.29876718200785,-0.2482810386974659,5.844728952297374,0
585-91,ROSACEAE,13.0,1991,Eudicot,2.099689483642578,8.937877655029297,1.9959803585136344,4.213527580517166,-0.7430542455192378,5.802617546264417,0
586-91,ROSACEAE,13.0,1991,Eudicot,2.099803924560547,8.932485580444336,0.6214905294259552,2.843696182617805,-1.232473729474996,5.718698147843952,0
101-91,ROSACEAE,17.0,1991,Eudicot,2.591860294342041,9.27460765838623,3.580465253559169,-0.2344191307288383,-1.7130132119678156,5.593575398224606,10
519-91,HAMAMELIDACEAE,9.0,1991,Eudicot,4.221659183502197,8.752937316894531,2.206751074778822,1.5192536691024543,-2.1812103950148,5.428150809684568,18
104-91,ROSACEAE,15.0,1991,Eudicot,1.831592082977295,8.50793170928955,0.3365092057190395,2.903445057088448,-2.633691907183384,5.223616270174964,16
585-91,ROSACEAE,13.0,1991,Eudicot,2.099689483642578,8.937877655029297,0.4958121119973384,2.7558962902639905,-3.067197608809798,4.981445455739861,0
586-91,ROSACEAE,13.0,1991,Eudicot,2.099803924560547,8.932485580444336,0.4958414271527545,2.7651263188986377,-3.4786040813800687,4.703383212646592,0
119-91,ROSACEAE,6.0,1991,Eudicot,4.370379447937012,8.804645538330078,4.584018344916103,-0.8718651461945228,-3.864947131831967,4.391432985728429,18
586-91,ROSACEAE,13.0,1991,Eudicot,2.099803924560547,8.932485580444336,0.3796731360976082,2.7984483693790025,-4.223443149633959,4.047842383518637,0
586-91,ROSACEAE,13.0,1991,Eudicot,2.099803924560547,8.932485580444336,1.9908175262651184,4.224472974023684,-4.55150916276286,3.675086984179501,0
72-91,ROSACEAE,17.0,1991,Eudicot,4.316679000854492,8.7843017578125,4.9310762025857,0.0121705709980233,-4.846781448076466,3.2758524989049262,18
585-91,ROSACEAE,13.0,1991,Eudicot,2.099689483642578,8.937877655029297,0.5008706591722785,2.759126668971476,-5.107132561992938,2.853015421309758,0
585-91,ROSACEAE,13.0,1991,Eudicot,2.099689483642578,8.937877655029297,0.6133822444314774,2.84258787382214,-5.330686668770581,2.4096223022273526,0
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.358458951656303,2.0408896699350407,-5.515833055947331,1.9488677992410328,18
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.3844821636316738,2.00764978590496,-5.661237739560955,1.4740716591029803,18
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.368068557314473,2.029728542666362,-5.765853075534082,0.9886547988828152,18
660-91,HAMAMELIDACEAE,6.0,1991,Eudicot,4.294469833374023,8.46097183227539,2.357945215476548,2.0335929910697814,-5.828925307973767,0.4961146581817294,18
278-91,RHAMNACEAE,10.0,1991,Eudicot,2.6458723545074463,9.40391445159912,3.3729124768872225,-1.0465457174454968,-5.849999999999987,7.164183775012002e-16,10
119-91,ROSACEAE,6.0,1991,Eudicot,4.370379447937012,8.804645538330078,4.504748229141796,-0.8912714305406553,-5.828925307973767,-0.4961146581817255,18
586-91,ROSACEAE,13.0,1991,Eudicot,2.099803924560547,8.932485580444336,1.9951657815327053,4.22047383270683,-5.765853075534082,-0.988654798882814,0
624-91,TAXODIACEAE,9.0,1991,Pinopsida,2.125494241714477,8.596124649047852,3.6796494941370383,-1.0278264044563912,-5.661237739560956,-1.4740716591029768,0
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,2.629374284732876,2.846446694387396,-5.515833055947331,-1.9488677992410317,0
76-91,ROSACEAE,21.0,1991,Eudicot,4.194124698638916,8.672151565551758,2.896977965877113,2.4003707897845743,-5.330686668770582,-2.4096223022273517,18
667-91,PINACEAE,12.0,1991,Pinopsida,2.185874462127685,8.509564399719238,3.95823867114882,1.411344387893223,-5.10713256199294,-2.8530154213097543,0
155-91,THYMELAEACEAE,6.0,1991,Eudicot,4.3131914138793945,8.793954849243164,3.292311164479542,1.849694397229996,-4.846781448076467,-3.2758524989049254,18
230-91,ROSACEAE,5.0,1991,Eudicot,2.1809332370758057,9.217196464538574,0.611633907489022,2.92994541815051,-4.551509162762862,-3.6750869841794978,10
442-91,TAXACEAE,9.0,1991,Pinopsida,2.522359132766724,9.260916709899902,3.1990303243997005,1.02325847096472,-4.22344314963396,-4.047842383518636,10
392-91,ROSACEAE,6.0,1991,Eudicot,2.475207805633545,9.38564682006836,4.361402381597145,-0.5520460233210542,-3.86494713183197,-4.391432985728426,10
155-91,THYMELAEACEAE,6.0,1991,Eudicot,4.3131914138793945,8.793954849243164,3.304846519261446,1.840783654555708,-3.4786040813800683,-4.703383212646592,18
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,1.547939462831437,0.9452754030953656,-3.067197608809802,-4.981445455739858,0
667-91,PINACEAE,12.0,1991,Pinopsida,2.185874462127685,8.509564399719238,3.956095300421339,1.4158406548453968,-2.6336919071833846,-5.223616270174964,0
94-91,ROSACEAE,3.0,1991,Eudicot,4.340427398681641,8.58702278137207,4.270822861443094,-0.0306696533834838,-2.1812103950148014,-5.428150809684567,18
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,3.2096847031532434,-0.239687536981819,-1.7130132119678156,-5.593575398224606,0
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,3.452792444096758,-0.1851759280721125,-1.232473729475,-5.718698147843951,0
98-91,ROSACEAE,18.0,1991,Eudicot,2.4096038341522217,9.494094848632812,0.7175399701322931,3.081919541163188,-0.7430542455192418,-5.8026175462644165,10
76-91,ROSACEAE,21.0,1991,Eudicot,4.194124698638916,8.672151565551758,2.926738620513106,2.400379043954217,-0.2482810386974686,-5.844728952297373,18
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.21756663666406,3.581732289066622,0.2482810386974665,-5.844728952297374,10
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.227820695272385,3.604603820529519,0.7430542455192396,-5.8026175462644165,10
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.1991216339104085,3.590271219260103,1.2324737294749928,-5.718698147843953,10
94-91,ROSACEAE,3.0,1991,Eudicot,4.340427398681641,8.58702278137207,4.22983690330716,-0.0086070297402329,1.7130132119678136,-5.593575398224607,18
76-91,ROSACEAE,21.0,1991,Eudicot,4.194124698638916,8.672151565551758,2.9077241347276868,2.427410672862152,2.181210395014799,-5.428150809684569,18
442-91,TAXACEAE,9.0,1991,Pinopsida,2.522359132766724,9.260916709899902,3.2103709662501387,1.039732651977829,2.633691907183383,-5.223616270174964,10
230-91,ROSACEAE,5.0,1991,Eudicot,2.1809332370758057,9.217196464538574,0.6116247765276057,2.9301033727851973,3.0671976088097948,-4.981445455739862,10
155-91,THYMELAEACEAE,6.0,1991,Eudicot,4.3131914138793945,8.793954849243164,3.3017405540031177,1.850974542644508,3.4786040813800665,-4.703383212646594,18
195-91,ROSACEAE,5.0,1991,Eudicot,2.482617378234864,9.388922691345217,5.001985250170264,-0.0450968023333189,3.864947131831966,-4.3914329857284295,10
155-91,THYMELAEACEAE,6.0,1991,Eudicot,4.3131914138793945,8.793954849243164,3.2959813264392324,1.846572823373208,4.223443149633959,-4.0478423835186375,18
70-91,CEPHALOTAXACEAE,12.0,1991,Pinopsida,2.4842605590820312,9.42597484588623,3.216807325949503,3.6030869307332978,4.551509162762861,-3.675086984179499,10
439-91,ROSACEAE,7.0,1991,Eudicot,4.296302318572998,8.355331420898438,0.5156185876974178,2.7653112871644225,4.846781448076464,-3.275852498904929,18
440-91,ROSACEAE,7.0,1991,Eudicot,3.653156280517578,8.598036766052246,0.3607071885330697,2.8069317715676334,5.107132561992938,-2.8530154213097583,3
439-91,ROSACEAE,7.0,1991,Eudicot,4.296302318572998,8.355331420898438,0.5088285237588934,2.7674341074462063,5.330686668770581,-2.409622302227353,18
195-91,ROSACEAE,5.0,1991,Eudicot,2.482617378234864,9.388922691345217,4.933744843326167,-0.0325928730335363,5.51583305594733,-1.9488677992410328,10
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,1.481787641019764,1.0228896600119697,5.6612377395609546,-1.4740716591029837,0
352-91,ULMACEAE,19.0,1991,Eudicot,2.020442008972168,8.775628089904785,2.8522310168423246,2.7160665837432134,5.765853075534081,-0.9886547988828184,0
439-91,ROSACEAE,7.0,1991,Eudicot,4.296302318572998,8.355331420898438,2.003260610393,4.286187839697504,5.828925307973766,-0.4961146581817302,18
352-92,ROSACEAE,18.0,1992,Eudicot,2.213797807693481,8.506399154663086,0.5996915839780286,2.879951461975452,5.899999999999987,0.0,0
352-92,ROSACEAE,18.0,1992,Eudicot,2.213797807693481,8.506399154663086,0.6046799670086784,2.880801640606933,5.8925480439754905,0.2964414772606397,0
379-92,TAXODIACEAE,5.0,1992,Pinopsida,2.0596189498901367,8.807260513305664,1.8311373675089728,1.0276140419691728,5.870211000189658,0.5921341176221666,0
379-92,TAXODIACEAE,5.0,1992,Pinopsida,2.0596189498901367,8.807260513305664,5.271567464327518,-0.8630654595281158,5.83304529395368,0.8863309758124648,0
352-92,ROSACEAE,18.0,1992,Eudicot,2.213797807693481,8.506399154663086,0.6606137734415825,2.9090526343420606,5.781144809067044,1.1782888850349988,0
452-92,TAXODIACEAE,7.0,1992,Pinopsida,2.099692344665528,8.661617279052734,1.3052421341367335,4.898221917855608,5.714640650658911,1.46727033427264,0
452-92,TAXODIACEAE,7.0,1992,Pinopsida,2.099692344665528,8.661617279052734,0.890274986752047,2.710309681197941,5.633700814005181,1.752545331304502,0
452-92,TAXODIACEAE,7.0,1992,Pinopsida,2.099692344665528,8.661617279052734,3.644853359993476,-1.0317715185333327,5.538529760157845,2.0333932467296463,0
452-92,TAXODIACEAE,7.0,1992,Pinopsida,2.099692344665528,8.661617279052734,3.659549866838916,-1.046469929226987,5.429367899458623,2.309104634339489,0
379-92,TAXODIACEAE,5.0,1992,Pinopsida,2.0596189498901367,8.807260513305664,1.7339734701347425,1.0541072744413214,5.306490984241577,2.5789830232404984,0
352-92,ROSACEAE,18.0,1992,Eudicot,2.213797807693481,8.506399154663086,0.6541817389297648,2.910306891715664,5.170209412258783,2.8423466772001142,0
604-92,TAXACEAE,7.0,1992,Pinopsida,1.996309757232666,8.693848609924316,3.311804304372572,1.3178663827302444,5.020867442588671,3.098530316771638,0
352-92,ROSACEAE,18.0,1992,Eudicot,2.213797807693481,8.506399154663086,0.6421202324670503,2.9121884653682173,4.858842326007712,3.346886799847856,0
604-92,TAXACEAE,7.0,1992,Pinopsida,1.996309757232666,8.693848609924316,3.290254297489355,1.2932408419155763,4.684543352022218,3.586788756398164,0
