Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2
676-80,ROSACEAE,30.0,1980,Eudicot,3.959233283996582,8.692475318908691,1.1406283780743252,2.9388362757845243,4.7159837444303685,-2.418573406425451
16576,PINACEAE,63.0,1909,Pinopsida,2.2624528408050537,9.14321994781494,3.756965105694008,1.4699451835081163,-1.7500000000000009,2.143131898507869e-16
4697,PINACEAE,37.0,1902,Pinopsida,2.333765983581543,9.035099983215332,2.1705963511763,4.845992209452561,1.3560164255800842,-0.3481658420307964
100-94,PINACEAE,13.0,1994,Pinopsida,2.079378366470337,8.999781608581543,2.7660064800013515,0.6129005748166492,-4.337844695489194,4.145250703855691
1598-67,ROSACEAE,5.0,1967,Eudicot,2.170784950256348,7.521036148071289,4.009180249964402,-0.2529684830265069,4.205260797243727,-1.9845104250582744
1473-81,PINACEAE,19.0,1981,Pinopsida,4.192508697509766,8.627157211303711,2.3883556094078813,-0.0196049497221793,-5.088152362179061,1.6532409199059657
812-38,ROSACEAE,56.0,1938,Eudicot,4.174673080444336,8.455920219421387,3.822451809774975,-1.291053494494463,-2.588854381999829,-1.880912807335912
18099,ROSACEAE,101.0,1905,Eudicot,1.24393630027771,8.489672660827637,1.445840045835439,3.898301523388909,-1.4872141091024715,0.4366854631042161
1768-98,PINACEAE,7.0,1998,Pinopsida,0.0531636476516723,10.90764617919922,2.822455464343193,0.7847687280973332,-4.595505952540728,4.161889599708593
2120-98,PINACEAE,7.0,1998,Pinopsida,-0.1127818822860717,13.083341598510742,2.543436652031005,0.835370115533351,-1.1813429348031623,6.086413465284007
10746,ROSACEAE,89.0,1919,Eudicot,2.4692587852478027,9.04771327972412,3.650719756103854,0.0361762993202319,1.3777276490407724e-16,2.25
22712,ROSACEAE,13.0,1938,Eudicot,4.335200309753418,8.593473434448242,1.77381325356032,1.8887748509860105,-1.880912807335912,2.588854381999829
464-80,PINACEAE,18.0,1980,Pinopsida,2.3183865547180176,8.777202606201172,3.563891615316152,-1.6342739159576922,-5.299183740198305,0.0930144484356651
10761,TAXACEAE,38.0,1921,Pinopsida,1.2178469896316528,8.453184127807617,4.170111829676671,0.5447365825889392,-1.9769458021532755,-1.270505921020654
879-83,ROSACEAE,23.0,1983,Eudicot,1.2425836324691772,9.026654243469238,0.709603250912096,3.080787595461516,0.8469677438235141,5.383785437860835
18-2002,ROSACEAE,4.0,2002,Eudicot,2.264900684356689,9.35861587524414,1.9944723097753467,4.297623605434183,1.4241339773204091,6.239538637963657
1691-98,PINACEAE,7.0,1998,Pinopsida,0.4315168261528015,10.187288284301758,2.9196265703778863,0.769388598664591,-5.456574509702156,2.9437721752996624
186-98,ROSACEAE,14.0,1998,Eudicot,4.134463310241699,8.631287574768066,2.972419329480317,0.2016684879340573,6.176776975491153,0.5361214368426223
5706,PINACEAE,92.0,1904,Pinopsida,1.5224767923355105,11.107329368591309,2.896514690219419,0.6532225295291028,0.7500000000000006,1.2990381056766584
283-97,TAXACEAE,8.0,1997,Pinopsida,2.370288372039795,9.39248275756836,3.465254751275779,1.0989348758316737,-2.0686051387735738,-5.791664076916011
365-2003,TAXODIACEAE,3.0,2003,Pinopsida,4.28285026550293,8.573983192443848,3.686299710343519,-1.0366392227474537,-1.6275232810742242,-6.241287364763876
326-87,PINACEAE,11.0,1987,Pinopsida,2.609220027923584,9.220074653625488,4.23531931886555,0.617109446872746,-2.135511863073319,-5.230878423618062
88-93,ROSACEAE,11.0,1993,Eudicot,2.080855131149292,8.613679885864258,0.5307860594036811,2.953468278018136,-1.0017243960148812,-5.8650701815433095
208-85,CORNACEAE,4.0,1985,Monocot,2.3310489654541016,7.202680587768555,2.1300361837097626,2.324036678304765,-4.353145426584457,-3.442764135837176
1284-77,ROSACEAE,32.0,1977,Eudicot,2.486661434173584,7.475329875946045,0.9915684771424368,3.219099580234797,-4.791896275981486,1.886857196566465
1720-98,PINACEAE,7.0,1998,Pinopsida,0.0626664161682128,10.836997032165527,2.9733391526922333,0.8446976933551014,-5.982073437533158,1.6293548993267395
277-2000,ELAEAGNACEAE,8.0,2000,Eudicot,1.9301435947418213,8.587430953979492,2.110149451761117,1.657104546377468,-5.152954972830311,3.6245075593773
226-78,RHAMNACEAE,20.0,1978,Eudicot,2.57129430770874,9.14320945739746,4.99773695481781,1.376651021032103,5.18994110509468,-0.323282114643701
1717-81,CORNACEAE,17.0,1981,Monocot,4.195504188537598,8.66724967956543,5.116013053956976,0.0276006005969975,2.0041452747751247,-4.960433621932302
2136-98,PINACEAE,7.0,1998,Pinopsida,-0.1285595893859863,13.055414199829102,2.4920952336567552,0.8506106745849138,-2.3549141458524776,5.735362182605709
742-90,CELASTRACEAE,9.0,1990,Monocot,2.312051296234131,9.107733726501465,3.008088190344097,2.7869488214796547,5.799999999999987,0.0
236-37,ROSACEAE,73.0,1937,Eudicot,2.2836740016937256,9.025428771972656,3.0869123312254487,-0.6453837077447133,-1.5749999999999975,2.72798002192098
35-2004,ROSACEAE,7.0,2004,Eudicot,2.165806770324707,8.979503631591797,3.3727731097269498,-0.384192394094498,-5.85629764136571,-2.8202443042641203
257-78,RHAMNACEAE,23.0,1978,Eudicot,2.238503217697144,7.832115173339844,2.7065375535812564,3.853183900782369,5.1097032907557605,-0.9648483199133646
377-32,ROSACEAE,63.0,1932,Eudicot,3.910189628601074,8.38570785522461,3.120185999324121,-0.6283373632363691,2.649281827163539,-1.1795362649198218
749-88,ROSACEAE,21.0,1988,Eudicot,2.562446117401123,9.107476234436035,0.533090903815264,2.830264035332675,2.35326701128054,5.191544507525541
1353-73,ULMACEAE,29.0,1973,Eudicot,4.038826942443848,8.484732627868652,2.411218070400992,3.006369950237968,2.9362397364103034,-3.985096762981428
2210-98,PINACEAE,12.0,1998,Pinopsida,2.1706185340881348,9.395062446594238,2.1719164945329794,0.896982929762089,0.4979127725866649,6.179974342252149
399-88,PINACEAE,10.0,1988,Pinopsida,2.1875545978546143,8.494112014770508,4.309140659439208,1.468278218049818,1.0090936249213531,5.609967028079839
1936,PINACEAE,58.0,1883,Pinopsida,2.5295300483703613,9.115242004394531,5.094028125457498,1.0478599996768023,-0.4931806517013611,0.082297295140367
989-70,PINACEAE,13.0,1970,Pinopsida,2.5827338695526123,9.213788032531738,4.691007146199581,1.1726865602950056,-4.324650565931603,2.082641947764276
107-43,PINACEAE,11.0,1943,Pinopsida,2.4295670986175537,9.124404907226562,3.741046493062413,1.2831838963584232,3.151731828866968,-1.4032414186115114
450-94,HAMAMELIDACEAE,10.0,1994,Eudicot,2.460346937179565,9.437350273132324,2.56918545487315,1.9103437256840152,3.8613606880837175,-4.592373420849124
79-71,ROSACEAE,40.0,1971,Eudicot,3.956364154815674,8.600128173828125,3.3490773292589893,-0.1920745312299914,-2.6718503600426926,-4.04768028054831
272-87,ELAEAGNACEAE,16.0,1987,Eudicot,2.42918062210083,8.69501781463623,2.931384833123502,3.1528149105133707,4.753082460496164,3.05462061862412
16780,PINACEAE,64.0,1874,Pinopsida,2.2751760482788086,9.18178939819336,4.749510114073246,1.196309595658022,-0.0445041867912629,-0.1949855824363647
17653,TAXACEAE,15.0,1924,Pinopsida,2.147681951522827,9.11192226409912,4.559176389723234,0.597695283554458,-0.684157475180207,2.4045641079320466
840-84,ROSACEAE,7.0,1984,Eudicot,2.268324851989746,8.803995132446289,4.673877000487209,0.3281383771050059,0.1385850070383489,5.498253740582009
123-85,HAMAMELIDACEAE,14.0,1985,Eudicot,4.294075012207031,8.480640411376953,2.4192263955094404,2.005782844618352,-4.714802502417462,2.9279920360543863
1652-83,SOLANACEAE,20.0,1983,Eudicot,1.3116995096206665,8.960721015930176,1.6624656243479876,2.0844859004755563,-2.854864684197722,4.642439836435203
250-83,ROSACEAE,26.0,1983,Eudicot,1.3789982795715332,8.651309967041016,0.4291042632880817,2.757535116546478,2.559732351023217,-4.811472777759948
1429-80,ELAEAGNACEAE,8.0,1980,Eudicot,2.3840372562408447,9.080615043640137,3.3608106020071773,-0.0346402803047567,3.5279196389978504,-3.955222246697796
531-74,RHAMNACEAE,14.0,1974,Eudicot,2.315744161605835,8.740419387817383,2.7675524942847005,3.8166007060985976,1.545084971874733,-4.755282581475759
947-26,PINACEAE,51.0,1926,Pinopsida,2.579783201217652,9.102667808532717,4.471392382493605,1.624485225233002,-1.080079033804904,2.3650431879217466
447-62,ROSACEAE,39.0,1962,Eudicot,2.718878746032715,7.625432014465332,3.317716835787678,3.386974970429492,3.701515544457191,2.3788195968046253
